32;10300018;1;2;0;4;1;5;6;7;1;8;1;10;2;11;0;13;5;14;0;17;8;20;1;21;4;22;0;23;0;24;23;25;106;26;1;27;0;28;0;29;0;30;11;31;6;32;71;33;21;34;1;35;0;36;0
32;10300019;1;2;1;4;0;5;7;7;0;8;0;10;2;11;0;13;0;14;1;17;12;20;0;21;4;22;0;23;0;24;18;25;48;26;1;27;0;28;0;29;0;30;7;31;7;32;49;33;19;34;0;35;0;36;0
32;10300020;1;2;0;4;0;5;11;7;0;8;0;10;0;11;1;13;0;14;0;17;8;20;0;21;2;22;0;23;0;24;14;25;82;26;0;27;0;28;0;29;0;30;19;31;12;32;59;33;19;34;0;35;0;36;0
32;10300021;1;2;0;4;0;5;0;7;0;8;0;10;1;11;0;13;1;14;0;17;2;20;1;21;6;22;1;23;0;24;16;25;67;26;0;27;0;28;0;29;0;30;6;31;6;32;61;33;21;34;0;35;0;36;0
32;10300022;1;2;0;4;1;5;10;7;0;8;0;10;1;11;0;13;1;14;0;17;15;20;0;21;3;22;0;23;0;24;16;25;78;26;1;27;0;28;0;29;0;30;5;31;10;32;58;33;18;34;0;35;0;36;0
32;10300023;1;2;0;4;1;5;16;7;2;8;2;10;1;11;0;13;0;14;0;17;4;20;0;21;2;22;0;23;0;24;20;25;105;26;0;27;0;28;1;29;0;30;24;31;3;32;47;33;23;34;0;35;0;36;0
32;10300024;1;2;1;4;0;5;5;7;1;8;0;10;0;11;2;13;2;14;0;17;8;20;3;21;4;22;0;23;0;24;17;25;72;26;0;27;0;28;0;29;0;30;15;31;4;32;63;33;22;34;0;35;1;36;0
32;10300025;1;2;0;4;0;5;9;7;0;8;1;10;1;11;1;13;0;14;0;17;4;20;1;21;1;22;0;23;0;24;17;25;60;26;0;27;0;28;0;29;0;30;23;31;15;32;66;33;29;34;0;35;0;36;0
32;10300026;1;2;1;4;3;5;6;7;1;8;1;10;1;11;1;13;1;14;1;17;12;20;0;21;6;22;0;23;1;24;27;25;102;26;0;27;0;28;0;29;0;30;21;31;14;32;69;33;24;34;0;35;2;36;0
32;10300027;1;2;0;4;0;5;2;7;0;8;0;10;0;11;0;13;0;14;0;17;12;20;2;21;8;22;1;23;0;24;15;25;144;26;0;27;0;28;1;29;0;30;33;31;7;32;69;33;34;34;0;35;0;36;0
32;10300028;1;2;2;4;0;5;3;7;2;8;0;10;1;11;0;13;3;14;0;17;12;20;0;21;4;22;0;23;0;24;23;25;101;26;0;27;1;28;0;29;0;30;10;31;8;32;61;33;26;34;0;35;0;36;1
32;10300029;1;2;0;4;1;5;12;7;0;8;0;10;1;11;3;13;1;14;1;17;5;20;0;21;6;22;0;23;0;24;37;25;95;26;0;27;0;28;0;29;0;30;19;31;9;32;63;33;11;34;0;35;1;36;0
